,location,total_sqft,bath,price,bhk
8751,other,1614.0,3.0,110.0,3
8752,other,1188.0,2.0,73.0,2
8753,other,52272.0,2.0,140.0,3
8754,other,1480.0,3.0,90.0,3
8755,other,680.0,2.0,42.0,2
8756,other,2400.0,2.0,95.0,2
8757,other,1045.0,2.0,42.0,2
8758,other,955.0,2.0,53.55,2
8759,other,1115.0,2.0,56.87,2
8760,other,2479.13,3.0,215.0,3
8761,other,1100.0,2.0,106.0,2
8762,other,1690.0,3.0,75.0,3
8763,other,1068.0,2.0,40.05,2
8764,other,1925.0,3.0,120.0,3
8765,other,650.0,1.0,26.0,1
8766,other,1410.0,2.0,45.12,3
8767,other,2000.0,3.0,207.0,3
8768,other,1050.0,2.0,110.0,2
8769,other,1130.0,3.0,38.0,3
8770,other,2204.0,2.0,305.0,3
8771,other,900.0,2.0,45.0,2
8772,other,1550.0,2.0,70.0,3
8773,other,916.0,2.0,42.0,2
8774,other,1358.0,3.0,50.0,3
8775,other,1936.0,2.0,54.21,3
8776,other,1685.0,2.0,110.0,3
8777,other,850.0,2.0,33.0,2
8778,other,1550.0,3.0,110.0,3
8779,other,500.0,1.0,20.0,1
8780,other,1146.0,2.0,38.5,2
8781,other,3155.0,4.0,370.0,3
8782,other,1765.0,3.0,105.0,3
8783,other,1265.0,2.0,70.0,2
8784,other,1012.0,2.0,59.0,2
8785,other,2045.0,4.0,154.0,3
8786,other,4400.0,9.0,120.0,7
8787,other,2400.0,4.0,280.0,6
8788,other,581.91,2.0,25.0,1
8789,other,1158.0,2.0,85.0,3
8790,other,925.0,2.0,51.0,2
8791,other,1415.0,2.0,110.0,2
8792,other,1210.0,2.0,60.0,2
8793,other,1100.0,2.0,55.0,2
8794,other,1350.0,3.0,195.0,3
8795,other,2400.0,5.0,350.0,4
8796,other,1840.0,3.0,155.0,3
8797,other,1350.0,2.0,185.0,2
8798,other,824.0,2.0,60.0,2
8799,other,1340.0,2.0,100.0,3
8800,other,1620.0,2.0,110.0,3
8801,other,1533.0,3.0,115.0,3
8802,other,1560.0,3.0,85.0,3
8803,other,1375.0,2.0,48.06,3
8804,other,750.0,1.0,25.0,1
8805,other,1375.0,2.0,85.0,3
8806,other,1095.0,2.0,40.0,2
8807,other,1440.0,2.0,60.33,3
8808,other,1200.0,2.0,49.5,2
8809,other,975.0,2.0,43.0,2
8810,other,2800.0,4.0,200.0,5
8811,other,900.0,2.0,42.0,2
8812,other,1500.0,3.0,88.0,3
8813,other,1010.0,2.0,46.0,2
8814,other,1140.0,2.0,76.0,2
8815,other,1198.0,2.0,84.0,2
8816,other,1470.0,4.0,34.5,4
8817,other,1370.0,2.0,75.0,2
8818,other,1316.0,2.0,55.5,2
8819,other,1050.0,2.0,43.0,2
8820,other,2400.0,7.0,110.0,6
8821,other,1000.0,1.0,55.0,2
8822,other,1200.0,2.0,125.0,2
8823,other,1200.0,2.0,50.0,2
8824,other,1313.0,2.0,58.27,2
8825,other,936.0,2.0,42.0,2
8826,other,1050.0,1.0,70.0,1
8827,other,1200.0,2.0,80.0,3
8828,other,1464.0,3.0,56.0,3
8829,other,1200.0,4.0,169.0,4
8830,other,1256.0,2.0,60.0,2
8831,other,1020.0,2.0,37.0,2
8832,other,830.0,2.0,34.0,2
8833,other,1210.0,2.0,40.0,2
8834,other,1865.0,3.0,350.0,3
8835,other,1520.0,2.0,62.0,2
8836,other,2300.0,3.0,80.0,3
8837,other,400.0,1.0,14.0,1
8838,other,946.0,2.0,38.0,2
8839,other,1575.0,4.0,150.0,5
8840,other,860.0,1.0,43.0,2
8841,other,1200.0,2.0,70.0,2
8842,other,1700.0,3.0,80.0,3
8843,other,1100.0,2.0,60.0,2
8844,other,6040.0,4.0,170.0,5
8845,other,1300.0,2.0,79.0,2
8846,other,1311.0,2.0,48.0,2
8847,other,3500.0,4.0,350.0,4
8848,other,1400.0,2.0,55.0,3
8849,other,1000.0,2.0,110.0,3
8850,other,1942.0,3.0,102.0,3
8851,other,1000.0,2.0,53.0,2
8852,other,950.0,2.0,45.0,2
8853,other,1022.0,2.0,52.0,2
8854,other,2000.0,3.0,25.0,4
8855,other,990.0,2.0,44.55,2
8856,other,2400.0,3.0,260.0,3
8857,other,1533.0,3.0,85.0,3
8858,other,1475.0,3.0,70.0,3
8859,other,1135.0,2.0,55.0,2
8860,other,1200.0,3.0,225.0,3
8861,other,1452.55,2.0,110.0,2
8862,other,2357.0,3.0,151.0,3
8863,other,1170.0,2.0,105.0,2
8864,other,1411.0,3.0,91.72,3
8865,other,1200.0,3.0,44.0,2
8866,other,3095.0,3.0,375.0,3
8867,other,1350.0,2.0,67.5,2
8868,other,1100.0,3.0,78.0,3
8869,other,1240.0,2.0,43.79,2
8870,other,3600.0,4.0,365.0,4
8871,other,1175.0,2.0,48.27,2
8872,other,4000.0,4.0,170.0,4
8873,other,1945.0,3.0,120.0,3
8874,other,1465.0,2.0,74.72,3
8875,other,1650.0,3.0,165.0,3
8876,other,1500.0,5.0,230.0,4
8877,other,1550.0,2.0,150.0,3
8878,other,1360.0,2.0,59.27,3
8879,other,1150.0,2.0,75.0,3
8880,other,1200.0,3.0,74.0,3
8881,other,1229.0,3.0,86.03,3
8882,other,1030.0,2.0,61.0,2
8883,other,600.0,1.0,32.0,1
8884,other,1165.0,2.0,135.0,2
8885,other,1107.0,2.0,33.0,2
8886,other,1520.0,3.0,80.0,3
8887,other,3000.0,4.0,240.0,4
8888,other,1050.0,2.0,38.0,2
8889,other,1315.0,2.0,90.0,2
8890,other,1210.0,2.0,72.0,2
8891,other,1215.0,3.0,42.2,3
8892,other,1445.0,3.0,64.0,3
8893,other,1170.0,2.0,68.0,2
8894,other,1600.0,2.0,110.0,2
8895,other,955.0,1.0,34.01,2
8896,other,1370.0,2.0,75.0,3
8897,other,1187.0,2.0,45.0,2
8898,other,1980.0,3.0,224.0,3
8899,other,1100.0,2.0,38.45,2
8900,other,1700.0,3.0,97.0,3
8901,other,1900.0,3.0,160.0,3
8902,other,1360.0,3.0,55.0,3
8903,other,1100.0,2.0,75.0,2
8904,other,1929.0,3.0,115.0,3
8905,other,3161.0,4.0,214.0,4
8906,other,1020.0,2.0,40.0,2
8907,other,3515.0,3.0,420.0,3
8908,other,1051.0,2.0,33.0,2
8909,other,1100.0,2.0,70.0,2
8910,other,2400.0,7.0,355.0,7
8911,other,1455.0,2.0,56.0,3
8912,other,4200.0,4.0,255.0,4
8913,other,1200.0,2.0,55.0,2
8914,other,700.0,1.0,41.0,1
8915,other,1300.0,2.0,49.0,3
8916,other,1400.0,2.0,67.0,2
8917,other,1200.0,2.0,53.0,2
8918,other,1535.0,3.0,55.0,3
8919,other,3000.0,3.0,250.0,3
8920,other,1100.0,2.0,61.0,2
8921,other,1260.0,1.0,41.0,1
8922,other,1500.0,1.0,37.5,1
8923,other,600.0,1.0,17.0,1
8924,other,1360.0,2.0,65.0,3
8925,other,1165.0,2.0,75.0,2
8926,other,1272.0,4.0,75.0,3
8927,other,965.0,2.0,45.0,2
8928,other,1600.0,5.0,140.0,5
8929,other,780.0,2.0,25.0,2
8930,other,1000.0,2.0,65.0,3
8931,other,1121.0,2.0,43.72,2
8932,other,2400.0,4.0,325.0,3
8933,other,674.0,1.0,19.9,2
8934,other,1463.0,1.0,142.0,2
8935,other,1306.0,2.0,58.0,3
8936,other,2401.0,3.0,185.0,3
8937,other,1875.0,2.0,235.0,3
8938,other,1225.0,2.0,47.0,2
8939,other,890.0,1.0,75.0,1
8940,other,1110.0,2.0,51.0,2
8941,other,1300.0,2.0,54.0,2
8942,other,2400.0,3.0,290.0,3
8943,other,960.0,2.0,32.0,2
8944,other,1690.0,3.0,100.0,3
8945,other,799.0,2.0,38.0,2
8946,other,1355.0,3.0,61.0,3
8947,other,1350.0,2.0,90.0,2
8948,other,1460.0,3.0,88.0,3
8949,other,1685.0,3.0,95.0,3
8950,other,800.0,1.0,52.0,1
8951,other,4000.0,5.0,280.0,4
8952,other,1100.0,2.0,53.0,2
8953,other,792.0,2.0,70.0,2
8954,other,2000.0,4.0,103.0,5
8955,other,1147.0,2.0,54.0,2
8956,other,2400.0,5.0,235.0,5
8957,other,2100.0,3.0,75.0,3
8958,other,1215.0,2.0,46.5,3
8959,other,461.82,1.0,31.7,1
8960,other,1500.0,2.0,85.0,3
8961,other,1065.0,2.0,50.0,2
8962,other,1205.0,2.0,42.18,2
8963,other,1260.0,2.0,75.0,2
8964,other,1199.0,2.0,50.0,2
8965,other,1070.0,2.0,33.0,2
8966,other,2820.0,3.0,285.0,3
8967,other,1950.0,3.0,130.0,3
8968,other,1326.0,2.0,62.17,2
8969,other,1350.0,2.0,140.0,3
8970,other,4051.0,4.0,345.0,4
8971,other,1200.0,4.0,350.0,4
8972,other,2100.0,3.0,170.0,3
8973,other,1991.0,3.0,160.0,3
8974,other,1234.0,2.0,61.0,2
8975,other,1200.0,3.0,66.0,3
8976,other,2220.0,4.0,65.0,3
8977,other,3000.0,4.0,342.0,4
8978,other,2400.0,6.0,245.0,6
8979,other,1069.0,2.0,55.0,2
8980,other,1375.0,2.0,105.0,2
8981,other,1693.0,3.0,108.0,3
8982,other,1160.0,2.0,41.75,2
8983,other,1200.0,3.0,200.0,3
8984,other,900.0,2.0,45.0,2
8985,other,1175.0,2.0,48.0,2
8986,other,1200.0,2.0,50.0,2
8987,other,600.0,2.0,23.0,2
8988,other,1364.0,2.0,70.0,2
8989,other,1150.0,2.0,77.5,3
8990,other,1146.0,2.0,39.5,2
8991,other,1110.0,2.0,41.0,2
8992,other,1156.0,2.0,49.5,2
8993,other,1058.0,2.0,60.0,2
8994,other,900.0,1.0,30.0,1
8995,other,1672.0,3.0,150.0,3
8996,other,1500.0,2.0,65.0,3
8997,other,1400.0,2.0,65.0,2
8998,other,1250.0,3.0,139.0,3
8999,other,1468.0,3.0,130.0,2
9000,other,1166.0,2.0,53.0,2
9001,other,900.0,2.0,46.0,2
9002,other,1190.0,3.0,55.0,3
9003,other,1480.0,2.0,145.0,3
9004,other,1500.0,3.0,65.0,3
9005,other,820.0,2.0,24.0,2
9006,other,2280.0,3.0,285.0,3
9007,other,2000.0,3.0,200.0,3
9008,other,1033.0,2.0,32.0,3
9009,other,1460.0,2.0,73.0,3
9010,other,1080.0,2.0,75.0,3
9011,other,2400.0,2.0,150.0,3
9012,other,1070.0,2.0,35.0,2
9013,other,1125.0,2.0,75.0,2
9014,other,1596.0,3.0,95.0,3
9015,other,1639.0,3.0,123.0,3
9016,other,920.0,2.0,37.0,2
9017,other,1740.0,3.0,199.0,3
9018,other,1372.0,2.0,90.0,3
9019,other,885.0,2.0,40.0,2
9020,other,1490.0,2.0,59.6,3
9021,other,1650.0,4.0,99.0,4
9022,other,925.0,2.0,63.0,2
9023,other,1200.0,3.0,95.0,4
9024,other,1200.0,2.0,79.0,2
9025,other,2500.0,3.0,270.0,3
9026,other,1584.0,3.0,145.0,4
9027,other,1570.0,3.0,115.0,3
9028,other,3000.0,3.0,400.0,3
9029,other,2400.0,6.0,130.0,6
9030,other,1680.0,3.0,85.0,3
9031,other,1464.0,2.0,56.0,2
9032,other,1750.0,3.0,180.0,3
9033,other,1500.0,1.0,160.0,2
9034,other,2100.0,6.0,275.0,6
9035,other,1200.0,2.0,50.0,2
9036,other,705.0,1.0,36.5,1
9037,other,1340.0,3.0,77.0,3
9038,other,1800.0,3.0,70.0,3
9039,other,925.0,2.0,42.0,2
9040,other,1230.0,2.0,57.0,2
9041,other,1260.0,1.0,41.0,1
9042,other,1200.0,2.0,216.0,2
9043,other,1200.0,2.0,125.0,2
9044,other,1270.0,2.0,175.0,4
9045,other,700.0,1.0,162.0,1
9046,other,1200.0,3.0,130.0,3
9047,other,3595.0,6.0,360.0,4
9048,other,1100.0,2.0,39.5,2
9049,other,3100.0,5.0,385.0,4
9050,other,1219.0,2.0,40.0,2
9051,other,1200.0,4.0,150.0,4
9052,other,3259.0,3.0,270.0,3
9053,other,3200.0,3.0,190.0,4
9054,other,970.0,2.0,40.0,2
9055,other,596.0,1.0,42.0,1
9056,other,1200.0,4.0,110.0,4
9057,other,1910.0,3.0,190.0,3
9058,other,1405.0,2.0,70.0,3
9059,other,1800.0,3.0,65.0,3
9060,other,1750.0,3.0,149.0,3
9061,other,1360.0,2.0,65.0,3
9062,other,985.0,2.0,63.0,2
9063,other,1300.0,2.0,129.0,2
9064,other,1490.0,2.0,88.0,3
9065,other,620.0,1.0,25.0,2
9066,other,4428.0,4.0,255.0,4
9067,other,1301.0,2.0,55.0,2
9068,other,650.0,1.0,30.0,1
9069,other,1500.0,2.0,89.99,3
9070,other,1350.0,4.0,145.0,4
9071,other,910.0,1.0,42.0,1
9072,other,1250.0,3.0,39.0,3
9073,other,2000.0,3.0,85.0,3
9074,other,532.0,1.0,22.49,1
9075,other,1060.0,3.0,62.0,3
9076,other,902.0,2.0,42.0,2
9077,other,1550.0,2.0,160.0,2
9078,other,1374.0,2.0,70.0,3
9079,other,2145.0,4.0,125.0,4
9080,other,1080.0,2.0,55.0,2
9081,other,1000.0,2.0,80.0,2
9082,other,1240.0,2.0,52.6,2
9083,other,1500.0,2.0,97.0,3
9084,other,1865.0,4.0,140.0,3
9085,other,1200.0,2.0,49.0,2
9086,other,3500.0,4.0,245.0,4
9087,other,1203.0,2.0,59.86,2
9088,other,1600.0,3.0,76.0,3
9089,other,815.0,3.0,160.0,2
9090,other,1134.0,2.0,40.0,2
9091,other,1320.0,2.0,73.0,3
9092,other,2150.0,6.0,205.0,6
9093,other,1100.0,2.0,56.1,2
9094,other,2400.0,5.0,120.0,5
9095,other,1200.0,4.0,300.0,4
9096,other,675.0,3.0,52.0,2
9097,other,1801.0,3.0,139.0,3
9098,other,1350.0,2.0,65.0,3
9099,other,2990.0,4.0,324.0,4
9100,other,2400.0,2.0,160.0,2
9101,other,1250.0,3.0,40.0,3
9102,other,1150.0,2.0,75.0,2
9103,other,1200.0,3.0,165.0,3
9104,other,1400.0,2.0,62.0,3
9105,other,1488.0,2.0,60.0,3
9106,other,4500.0,9.0,166.0,9
9107,other,1853.0,3.0,82.0,3
9108,other,861.0,2.0,35.0,2
9109,other,1256.0,2.0,62.8,2
9110,other,1390.0,2.0,80.0,3
9111,other,1550.0,2.0,90.0,3
9112,other,1310.0,2.0,37.83,3
9113,other,2350.0,3.0,400.0,3
9114,other,1080.0,2.0,39.0,2
9115,other,1500.0,4.0,110.0,4
9116,other,1531.0,3.0,72.0,3
9117,other,1839.0,3.0,165.0,3
9118,other,1200.0,2.0,55.0,2
9119,other,900.0,2.0,70.0,2
9120,other,1200.0,6.0,70.0,4
9121,other,1500.0,3.0,149.0,3
9122,other,1650.0,2.0,52.0,3
9123,other,1100.0,2.0,38.0,2
9124,other,750.0,2.0,50.0,1
9125,other,600.0,3.0,75.0,2
9126,other,1605.0,2.0,85.0,3
9127,other,1205.0,2.0,60.0,2
9128,other,1200.0,3.0,46.14,2
9129,other,1500.0,1.0,19.5,1
9130,other,1125.0,2.0,44.0,2
9131,other,1200.0,2.0,70.0,2
9132,other,1200.0,2.0,160.0,2
9133,other,1904.0,3.0,155.0,3
9134,other,2770.0,4.0,315.0,3
9135,other,813.0,1.0,39.0,1
9136,other,3884.0,4.0,240.0,4
9137,other,4750.0,2.0,120.0,4
9138,other,1630.0,2.0,97.78,3
9139,other,1090.0,2.0,36.0,2
9140,other,2425.0,4.0,173.0,4
9141,other,1150.0,2.0,56.0,2
9142,other,1141.0,2.0,49.0,2
9143,other,936.0,2.0,43.0,2
9144,other,1280.0,2.0,75.0,2
9145,other,735.0,1.0,75.0,1
9146,other,500.0,1.0,24.0,1
9147,other,1100.0,2.0,50.0,2
9148,other,1200.0,4.0,145.0,3
9149,other,1200.0,2.0,100.0,2
9150,other,1200.0,3.0,160.0,3
9151,other,1265.0,2.0,82.0,3
9152,other,3200.0,5.0,150.0,4
9153,other,1196.0,2.0,56.81,2
9154,other,1850.0,3.0,98.0,3
9155,other,2360.0,4.0,150.0,4
9156,other,1030.0,2.0,77.25,2
9157,other,1512.0,1.0,65.01,2
9158,other,2000.0,3.0,160.0,3
9159,other,1575.0,3.0,93.0,3
9160,other,1300.0,2.0,70.0,3
9161,other,975.0,2.0,50.0,2
9162,other,1380.0,2.0,75.0,2
9163,other,5800.0,5.0,80.0,5
9164,other,1000.0,2.0,45.0,2
9165,other,3000.0,5.0,100.0,4
9166,other,1080.0,2.0,45.0,2
9167,other,3100.0,3.0,250.0,3
9168,other,1190.0,2.0,100.0,2
9169,other,1827.0,3.0,100.0,3
9170,other,1500.0,3.0,95.0,3
9171,other,1180.0,2.0,63.0,2
9172,other,1300.0,3.0,47.0,3
9173,other,1155.0,2.0,60.0,3
9174,other,1540.0,3.0,68.0,3
9175,other,1206.0,2.0,38.5,2
9176,other,1645.0,3.0,95.0,3
9177,other,1200.0,4.0,170.0,4
9178,other,1200.0,4.0,140.0,4
9179,other,1200.0,2.0,55.0,3
9180,other,1161.0,2.0,36.69,2
9181,other,1097.0,2.0,65.0,2
9182,other,1600.0,3.0,165.0,4
9183,other,620.0,2.0,22.0,2
9184,other,900.0,2.0,110.0,2
9185,other,1200.0,2.0,125.0,2
9186,other,1355.0,2.0,75.0,2
9187,other,2000.0,3.0,85.0,3
9188,other,1280.0,2.0,49.75,2
9189,other,4200.0,1.0,160.0,2
9190,other,1650.0,3.0,300.0,4
9191,other,4104.0,4.0,360.0,4
9192,other,1215.0,2.0,49.85,2
9193,other,1076.0,2.0,52.0,2
9194,other,2080.0,2.0,150.0,2
9195,other,1505.0,2.0,90.0,2
9196,other,1200.0,3.0,95.75,3
9197,other,1810.0,4.0,148.0,3
9198,other,1250.0,2.0,39.0,2
9199,other,1530.0,2.0,97.0,3
9200,other,1500.0,3.0,70.0,3
9201,other,2000.0,5.0,80.0,4
9202,other,1410.0,2.0,45.12,3
9203,other,2000.0,3.0,85.0,3
9204,other,1500.0,2.0,130.0,3
9205,other,1600.0,3.0,72.0,3
9206,other,2100.0,6.0,71.0,6
9207,other,2500.0,3.0,75.0,3
9208,other,1400.0,2.0,80.0,2
9209,other,1533.0,3.0,150.0,3
9210,other,1100.0,2.0,38.0,2
9211,other,2400.0,9.0,350.0,8
9212,other,745.0,2.0,50.0,2
9213,other,1460.0,3.0,70.0,3
9214,other,1355.0,2.0,95.0,2
9215,other,833.0,1.0,49.0,1
9216,other,1037.0,2.0,36.28,2
9217,other,3000.0,5.0,270.0,4
9218,other,1220.0,2.0,68.0,2
9219,other,1095.0,3.0,215.0,3
9220,other,1545.0,3.0,85.0,3
9221,other,780.0,2.0,35.0,2
9222,other,1350.0,2.0,110.0,2
9223,other,1350.0,2.0,41.0,2
9224,other,1200.0,2.0,68.0,3
9225,other,1150.0,2.0,49.0,2
9226,other,2000.0,4.0,180.0,5
9227,other,1096.0,2.0,48.0,2
9228,other,1094.0,2.0,44.0,2
9229,other,1100.0,2.0,49.0,2
9230,other,1280.0,4.0,115.0,4
9231,other,1200.0,3.0,85.0,3
9232,other,1086.0,2.0,47.5,2
9233,other,1655.0,3.0,155.0,3
9234,other,1150.0,2.0,74.0,2
9235,other,1440.0,3.0,65.8,3
9236,other,1200.0,2.0,108.0,3
9237,other,1200.0,2.0,75.0,2
9238,other,1225.0,3.0,60.0,3
9239,other,1550.0,2.0,60.0,3
9240,other,1650.0,3.0,75.0,3
9241,other,1113.0,2.0,46.0,2
9242,other,1500.0,2.0,203.0,2
9243,other,1800.0,2.0,72.0,3
9244,other,1350.0,4.0,85.0,4
9245,other,935.0,2.0,32.73,2
9246,other,600.0,3.0,85.0,2
9247,other,2500.0,5.0,120.0,5
9248,other,1550.0,3.0,160.0,3
9249,other,1140.0,2.0,52.0,2
9250,other,1050.0,2.0,40.0,2
9251,other,1705.0,2.0,290.0,3
9252,other,1758.0,3.0,95.0,3
9253,other,3179.0,5.0,351.0,4
9254,other,909.0,2.0,40.0,3
9255,other,1200.0,3.0,85.0,2
9256,other,1200.0,2.0,34.0,2
9257,other,2400.0,6.0,408.0,6
9258,other,1290.0,1.0,225.0,2
9259,other,1800.0,3.0,140.0,3
9260,other,1000.0,2.0,48.0,2
9261,other,1095.0,2.0,38.52,2
9262,other,3900.0,4.0,333.0,4
9263,other,2400.0,4.0,200.0,3
9264,other,1645.0,3.0,87.5,3
9265,other,1650.0,4.0,320.0,4
9266,other,1252.0,2.0,55.0,2
9267,other,2600.0,3.0,140.0,3
9268,other,950.0,2.0,60.0,2
9269,other,2107.0,4.0,95.0,4
9270,other,1450.0,3.0,68.0,3
9271,other,2431.0,3.0,100.0,3
9272,other,1200.0,4.0,240.0,4
9273,other,1155.0,2.0,56.0,2
9274,other,1450.0,2.0,62.63,2
9275,other,1900.0,3.0,205.0,3
9276,other,1365.0,3.0,60.0,2
9277,other,1402.0,2.0,85.0,3
9278,other,1550.0,3.0,75.0,3
9279,other,2100.0,3.0,240.0,3
9280,other,5000.0,4.0,290.0,4
9281,other,1804.0,2.0,285.0,2
9282,other,2000.0,3.0,85.0,3
9283,other,1100.0,2.0,45.0,2
9284,other,1200.0,3.0,140.0,3
9285,other,814.0,2.0,55.0,2
9286,other,1100.0,2.0,44.0,2
9287,other,2400.0,5.0,400.0,5
9288,other,830.0,2.0,37.0,2
9289,other,1590.0,3.0,120.0,3
9290,other,1100.0,2.0,48.0,2
9291,other,1230.0,2.0,53.51,3
9292,other,1450.0,2.0,89.6,3
9293,other,1200.0,4.0,230.0,4
9294,other,1367.0,2.0,62.0,2
9295,other,1340.0,2.0,77.0,2
9296,other,1135.0,2.0,32.91,2
9297,other,1745.0,3.0,77.0,3
9298,other,1665.0,3.0,105.0,3
9299,other,1220.0,2.0,48.79,2
9300,other,2300.0,4.0,200.0,4
9301,other,1210.0,2.0,76.0,2
9302,other,1100.0,2.0,46.0,2
9303,other,1286.0,3.0,67.0,3
9304,other,1141.0,2.0,40.0,2
9305,other,2250.0,5.0,360.0,5
9306,other,1140.0,2.0,45.0,2
9307,other,1065.0,2.0,58.0,2
9308,other,1082.0,2.0,42.0,3
9309,other,1290.0,2.0,40.63,2
9310,other,1636.0,3.0,97.0,3
9311,other,1450.0,3.0,42.0,3
9312,other,1120.0,2.0,40.0,2
9313,other,1200.0,3.0,72.0,3
9314,other,1500.0,2.0,65.0,3
9315,other,3000.0,8.0,90.0,6
9316,other,1350.0,2.0,280.0,3
9317,other,1100.0,2.0,47.0,2
9318,other,1000.0,1.0,75.0,2
9319,other,1388.0,3.0,69.99,3
9320,other,1176.0,2.0,44.0,2
9321,other,1170.0,2.0,86.0,2
9322,other,4830.0,5.0,390.0,4
9323,other,850.0,2.0,75.0,2
9324,other,1103.0,2.0,55.0,2
9325,other,1600.0,3.0,64.0,3
9326,other,1100.0,2.0,55.0,2
9327,other,2065.0,3.0,130.0,3
9328,other,1150.0,2.0,125.0,2
9329,other,1250.0,2.0,59.0,2
9330,other,1115.0,2.0,46.0,2
9331,other,2550.0,4.0,290.0,3
9332,other,3080.0,2.0,285.0,4
9333,other,1130.0,2.0,52.0,2
9334,other,3400.0,6.0,420.0,4
9335,other,450.0,1.0,25.0,1
9336,other,1100.0,2.0,85.0,2
9337,other,1550.0,3.0,258.0,3
9338,other,966.0,2.0,49.0,2
9339,other,4400.0,4.0,350.0,5
9340,other,1550.0,2.0,79.0,3
9341,other,1540.0,2.0,70.0,3
9342,other,1036.0,2.0,110.0,2
9343,other,1070.0,2.0,38.9,2
9344,other,1041.0,2.0,36.44,2
9345,other,1376.0,4.0,156.0,4
9346,other,1150.0,2.0,60.0,3
9347,other,1508.0,3.0,75.0,3
9348,other,1110.0,2.0,58.0,2
9349,other,1950.0,3.0,90.0,3
9350,other,1080.0,2.0,62.0,2
9351,other,999.0,2.0,43.66,2
9352,other,1180.0,2.0,40.0,2
9353,other,1127.0,2.0,55.0,2
9354,other,1475.0,2.0,200.0,3
9355,other,1200.0,3.0,96.25,3
9356,other,1250.0,2.0,65.0,3
9357,other,2631.0,3.0,200.0,4
9358,other,830.0,2.0,60.0,2
9359,other,1500.0,2.0,88.0,2
9360,other,1518.0,3.0,76.0,3
9361,other,1495.0,2.0,75.0,3
9362,other,856.0,2.0,48.0,2
9363,other,1143.0,2.0,62.0,2
9364,other,1070.0,2.0,33.15,2
9365,other,1117.0,2.0,110.0,2
9366,other,600.0,1.0,43.0,1
9367,other,7500.0,4.0,425.0,4
9368,other,925.0,2.0,48.0,2
9369,other,1100.0,2.0,52.0,2
9370,other,1200.0,3.0,70.0,3
9371,other,2675.0,4.0,290.0,4
9372,other,1016.0,2.0,45.9,2
9373,other,1800.0,3.0,88.0,3
9374,other,1062.0,2.0,47.0,2
9375,other,1477.0,2.0,80.0,3
9376,other,42000.0,8.0,175.0,9
9377,other,1793.0,3.0,98.0,3
9378,other,960.0,2.0,33.0,2
9379,other,620.0,2.0,23.0,2
9380,other,1400.0,3.0,35.0,3
9381,other,1020.0,2.0,62.0,2
9382,other,3563.0,6.0,310.0,4
9383,other,1165.0,2.0,47.0,2
9384,other,1100.0,2.0,43.5,2
9385,other,3300.0,5.0,318.0,4
9386,other,1200.0,3.0,165.0,3
9387,other,1440.0,4.0,88.0,4
9388,other,2250.0,3.0,113.0,3
9389,other,1250.0,3.0,43.0,3
9390,other,1718.0,3.0,223.0,3
9391,other,1500.0,4.0,240.0,4
9392,other,1200.0,2.0,75.0,3
9393,other,985.0,2.0,55.0,2
9394,other,1700.0,2.0,68.5,3
9395,other,2000.0,4.0,99.0,5
9396,other,1643.0,3.0,75.0,3
9397,other,1740.0,3.0,55.0,3
9398,other,1030.0,2.0,80.0,2
9399,other,1852.0,2.0,95.0,3
9400,other,1150.0,2.0,69.0,2
9401,other,2600.0,3.0,95.0,4
9402,other,1350.0,2.0,68.0,3
9403,other,1500.0,2.0,90.0,3
9404,other,900.0,2.0,55.0,2
9405,other,850.0,2.0,35.0,2
9406,other,600.0,4.0,110.0,2
9407,other,1250.0,2.0,60.0,2
9408,other,970.0,2.0,35.0,2
9409,other,1148.0,2.0,59.0,2
9410,other,1750.0,2.0,225.0,4
9411,other,1350.0,3.0,60.0,3
9412,other,1100.0,2.0,78.0,2
9413,other,1180.0,2.0,74.0,2
9414,other,4510.0,4.0,200.0,3
9415,other,1540.0,3.0,85.0,3
9416,other,1033.0,2.0,31.5,3
9417,other,1800.0,3.0,230.0,3
9418,other,1200.0,2.0,37.0,2
9419,other,2000.0,3.0,120.0,3
9420,other,2000.0,3.0,145.0,3
9421,other,500.0,1.0,15.0,1
9422,other,850.0,2.0,42.0,2
9423,other,1165.0,2.0,33.64,2
9424,other,2230.0,4.0,130.0,4
9425,other,2200.0,5.0,100.0,4
9426,other,1519.0,3.0,67.23,3
9427,other,3160.0,4.0,206.0,4
9428,other,922.0,2.0,70.0,2
9429,other,850.0,2.0,72.0,2
9430,other,1200.0,1.0,65.0,2
9431,other,1442.0,3.0,56.24,3
9432,other,1233.0,2.0,100.0,2
9433,other,1840.0,3.0,85.0,3
9434,other,1100.0,2.0,57.0,2
9435,other,1040.0,2.0,46.79,2
9436,other,1200.0,2.0,53.0,2
9437,other,2050.0,3.0,100.0,4
9438,other,800.0,2.0,30.0,2
9439,other,1125.0,2.0,36.0,2
9440,other,1936.0,3.0,110.0,3
9441,other,1652.5,3.0,90.0,3
9442,other,2159.0,3.0,110.0,3
9443,other,1500.0,3.0,138.0,3
9444,other,700.0,2.0,43.0,2
9445,other,1750.0,3.0,170.0,3
9446,other,1365.0,3.0,99.0,3
9447,other,1800.0,3.0,105.0,6
9448,other,850.0,2.0,35.0,2
9449,other,900.0,4.0,180.0,3
9450,other,708.0,1.0,55.0,2
9451,other,1680.0,3.0,135.0,3
9452,other,990.0,2.0,58.0,2
9453,other,1240.0,2.0,100.0,2
9454,other,1810.0,3.0,118.0,3
